,frame_seq,m1,m3,m4,m5,m6,m7,m8,m9,m10,m11,m12,m13,m14,m15,m16,m17,e1,e2,e3,b1,b2,b3
0,1014,3.0,16.0312195418814,3.0,5.0,5.0,5.0990195135927845,2.0,13.0,8.0,6.5,8.0,7.0,5.5,5.5,0.5,2.5,3.0,3.0,3.0,9.0,10.0,10.0
1,1015,3.0,16.0312195418814,3.0,5.0990195135927845,5.0,5.0,3.0,14.035668847618199,9.0,7.5,9.0,8.0,5.5,5.5,0.5,2.5,3.0,3.1622776601683795,3.5,9.0,10.0,10.0
2,1016,5.0,16.0,2.0,5.0,5.0,5.0,2.0,14.0,9.0,6.5,8.0,8.0,6.0,6.0,0.0,4.0,4.0,3.0,3.5,9.0,10.0,9.0
3,1017,5.0,16.0312195418814,2.0,4.0,4.0,5.0,3.0,14.0,10.0,7.5,9.0,8.0,5.5,5.5,0.5,3.5,4.0,4.0,4.0,9.0,11.0,10.04987562112089
4,1018,5.0,17.0,2.0,4.0,6.0,6.0,2.0,13.0,9.0,6.5,7.0,7.0,5.0,6.0,1.0,3.0,4.0,3.0,3.5,9.0,11.0,10.0
5,1019,5.0,15.033296378372908,3.0,4.0,5.0,6.0,2.0,14.0,10.0,7.5,8.0,9.0,6.5,5.5,0.5,3.5,3.0,4.0,4.0,9.0,11.0,9.055385138137417
6,1020,3.0,17.0,3.0,4.0,4.0,5.0,3.0,13.0,9.0,7.5,7.0,7.0,4.0,6.0,2.0,2.0,3.0,4.0,4.0,10.0,11.0,10.04987562112089
7,1021,2.0,17.0,4.0,4.0,5.0990195135927845,6.082762530298219,2.0,12.0,8.0,7.0,8.0,8.0,6.0,4.0,1.0,2.0,4.0,3.0,3.0,9.0,10.0,11.0
8,1022,3.1622776601683795,16.0,3.0,3.0,5.0,5.0,3.0,12.041594578792296,9.055385138137417,7.5,9.0,9.0,6.0,3.0,1.0,3.0,3.0,2.23606797749979,3.0,9.0,10.0,11.045361017187261
9,1051,7.0710678118654755,18.027756377319946,2.0,5.0,5.0,5.0,2.0,16.0312195418814,11.045361017187261,7.5,8.0,9.0,6.5,7.5,2.5,3.5,3.0,3.0,3.5,9.0,11.0,11.045361017187261
10,1204,1.0,15.297058540778355,3.0,4.123105625617661,4.123105625617661,5.0990195135927845,4.123105625617661,12.165525060596439,8.06225774829855,7.5,11.0,8.0,5.5,2.5,1.5,3.5,3.0,3.1622776601683795,3.5,7.0,10.0,10.04987562112089
